objno_deep2,z_pred
13003784,0.15654753819362616
13058226,0.5575438817597198
12000814,0.19616278530072967
12019661,0.6761517699419943
11019779,0.7131194403290535
11014209,0.4587108428178696
11033162,0.4777783645618133
14029284,1.322037478447116
13051086,1.2487754129910797
11021620,1.0751983851259088
14005521,0.7358086328444792
13100318,0.710181745437756
12004760,1.0610215192175252
14038835,0.5361866491238536
11045244,0.5674183801430532
11033276,1.1685996955026274
12004204,0.7682456041342061
13017237,1.1026695596741398
11047551,1.0766479777105906
11044639,0.4309479848677347
13063488,0.5682437475543191
12028454,0.8619628358573624
12100569,1.4683489617050274
11045834,0.48038027149168017
13041503,0.5292615837633113
13048559,0.6531507772559901
12027874,1.6305131191988433
12023345,0.9559645926298301
